;Comment
1410;['гаттака', 'эквилибриум', 'провалиться', 'прокат', 'вот', 'это', 'новость', 'жизнь', 'подумать', 'обалденный', 'фильм', 'пересматривать', 'несколько', 'особенно', 'гаттака', 'очень', 'неожиданно', 'такой', 'качественный', 'штука']
1411;['самый', 'любимый', 'гифка', 'мой', 'коллекция', 'навеки', '●', 'кб']
1412;['в', 'рамка', 'телеальманах', '«этота', 'фантастический', 'мир»', 'снятой', 'телеспектакль', '«знак', 'саламандры»', 'создать', 'мотив', 'роман', 'брэдбрать', 'рассказ', 'эдвард', 'людвиг', 'англ', '«маленький', 'преступник»', 'быть', 'второкласник', 'посмотреть', 'довольно', 'мрачно', 'всё', '●']
1413;['я', 'жить', 'беларусь', 'хватать', 'антиутопия']
1414;['я', 'глянуть', 'бежать', 'человек', 'вид', 'минисериал', 'с', 'взрослый', 'рейтинг', 'сюжет', 'кромсать', 'ну', 'разумеется', 'адаптировать', 'технология', 'оригинал', 'роман', 'год', 'должный', 'записывать', 'видеокассета', 'отправлять', 'почта', 'в', 'роль', 'год', 'круто', 'увидеть', 'джон', 'бернталый', 'хотя', 'имхо', 'слишком', 'накачать', 'усохнуть', 'роль']
1415;['отличный', 'фильм', 'идиократия', 'вообш', 'комедия', 'трэшовый', 'годный', 'писать', 'терри', 'команча', 'маунтэиндь', 'нужно', 'президент', 'сша']
1416;['потрошитель', 'мутный', 'хрень', 'слабый', 'режиссура', 'гаттака', 'понравиться', 'слишком', 'далёкий', 'жизнь', 'идиократия', 'отличный', 'идея', 'страдать', 'слабый', 'режиссура', 'недостаток', 'бюджет', 'и', 'пора', 'посмотреть', 'королевский', 'битва']
1417;['гаттака', 'поставить', 'топ', 'список', 'ещё', 'патруль', 'время', 'включить', 'пост', 'ну', 'фанат', 'итана', 'хоук', 'мочь', 'обратить', 'внимание', 'воин', 'свет', 'там', 'антиутопия', 'вампирский', 'фэнтези', 'смешать']
1418;['не', 'знать', 'вавилон', 'простой', 'боевик', 'эквилибриум', 'начинать', 'здравие', 'заканчивать', 'вообще', 'дичь', 'поймать', 'мысль', 'сцена', 'расстрел', 'сам', 'начало', 'особо', 'нечего', 'смотреть', 'а', 'потрошитель', 'классный', 'концовка', 'вообще', 'пиздец']
1419;['ещё', 'добавить', 'элизиум']
1420;['совсем', 'говно', 'косяк', 'логика', 'оригинал', 'страдать', 'прикрыть', 'усилить']
1421;['ну', 'нужно', 'задумка', 'отменить', 'приспособить', 'обработать', 'напильник', 'сделать', 'ов', 'внедорожник', 'ковенант', 'инопланетянин', 'район', 'ореол', 'станция', 'элизиум']
1422;['если', 'включить', 'мозг', 'просмотр', 'фильм', 'фейспалма', 'голова', 'каша', 'разбить', 'разок', 'скука', 'пиво', 'вариант', 'другой', 'фильм', 'посмотреть', 'уверенный', 'желание', 'пересматривать', 'возникнуть']
1424;['а', 'хранитель', 'забыть', 'а', 'прочить', 'комикс', 'фильм', 'самый', 'настоящий', 'антиутопия', 'причём', 'очень', 'близкий', 'наш', 'реальность', 'настолько', 'близкий', 'казаться', 'протянуть', 'рука', 'достать', 'её']
1425;['мочь', 'понять', 'почему', 'провалиться', 'прокат', 'спустя', 'десятка', 'несколько', 'десяток', 'год', 'иметь', 'довольно', 'высокий', 'зрительский', 'оценка', 'расчеловечивание', 'зритель', 'человек']
1426;['фильм', 'потрошитель', 'там', 'режиссёр', 'случаем', 'рускино']
1427;['посмотреть', 'фильм', 'ожидать', 'провалиться', 'прокат']
1428;['водный', 'мир', 'считаться', 'провальный']
1429;['потрошитель', 'смотреть', 'забыть', 'сразу', 'это', 'просто', 'шедевральный', 'вещь', 'музыка', 'стиль', 'актёр', 'высота', 'сюжет', 'слегонец', 'хромать', 'ибо', 'предсказуемый']
